,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
21,sequence_47787,5.0,sequence_47663,36.0,0.0501987257717041,0-1-1-1-38-11
102,sequence_47787,5.0,sequence_47725,57.0,0.0670266401052465,1-14-24-24-112-4
94,sequence_47787,5.0,sequence_47764,118.0,0.0716023026640295,1-5-19-19-0-14
112,sequence_47787,5.0,sequence_47662,28.0,0.059563846118414,0-22-7-7-99-11
120,sequence_47787,5.0,sequence_47740,158.0,0.0449998481459948,1-8-0-0-101-13
75,sequence_47787,5.0,sequence_47694,51.0,0.0653789571902561,0-16-8-8-144-3
113,sequence_47787,5.0,sequence_47731,32.0,0.0459124530287316,0-17-16-16-138-12
110,sequence_47787,5.0,sequence_47734,110.0,0.0506397427695928,0-6-4-4-142-6
143,sequence_47787,5.0,sequence_47791,4.0,0.0079785683787106,0-12-11-11-75-0
136,sequence_47787,5.0,sequence_47801,4.0,0.0410707316559409,0-24-17-17-123-15
28,sequence_47787,5.0,sequence_47768,17.0,0.0244053108206351,0-2-25-25-47-0
116,sequence_47787,5.0,sequence_47755,100.0,0.0385007722776006,0-8-3-3-133-13
37,sequence_47787,5.0,sequence_47697,55.5,0.0669636626889378,1-0-24-24-117-4
114,sequence_47787,5.0,sequence_47733,25.0,0.0514728197061267,0-11-20-20-148-12
134,sequence_47787,5.0,sequence_47735,55.0,0.0488153923797392,1-20-18-18-90-9
111,sequence_47787,5.0,sequence_47811,24.0,0.0464268074917383,0-6-4-4-107-6
54,sequence_47787,5.0,sequence_47797,27.0,0.0541497473049819,0-11-20-20-146-12
68,sequence_47787,5.0,sequence_47770,25.0,0.0513382281393533,1-21-13-13-58-9
35,sequence_47787,5.0,sequence_47689,52.0,0.0615106216610062,1-9-10-10-94-11
90,sequence_47787,5.0,sequence_47765,118.0,0.0673692418943091,1-5-19-19-2-14
26,sequence_47787,5.0,sequence_47760,26.0,0.0190458311198918,1-12-11-11-79-0
2,sequence_47787,5.0,sequence_47790,9.0,0.0454213826832351,0-23-27-27-140-6
141,sequence_47787,5.0,sequence_47808,4.0,0.0091553835382504,0-12-11-11-49-0
105,sequence_47787,5.0,sequence_47670,97.0,0.0589998141980228,0-22-26-26-118-11
126,sequence_47787,5.0,sequence_47716,84.0,0.0690416391618841,1-25-23-23-68-5
85,sequence_47787,5.0,sequence_47677,103.0,0.0643734808024766,1-15-12-12-37-14
99,sequence_47787,5.0,sequence_47690,63.0,0.0698297066141035,1-0-2-2-128-4
34,sequence_47787,5.0,sequence_47700,65.0,0.0509904474915843,0-4-9-9-3-1
46,sequence_47787,5.0,sequence_47664,32.0,0.0546759448567619,0-22-7-7-66-11
104,sequence_47787,5.0,sequence_47668,48.0,0.0567021364516859,0-22-7-7-95-11
89,sequence_47787,5.0,sequence_47762,127.0,0.0591841065390048,1-5-19-19-9-14
82,sequence_47787,5.0,sequence_47704,98.0,0.0634542664252435,1-5-12-12-10-14
69,sequence_47787,5.0,sequence_47713,51.0,0.0649099375823637,1-4-9-9-7-1
27,sequence_47787,5.0,sequence_47773,19.0,0.0427014431252991,1-10-6-6-124-9
129,sequence_47787,5.0,sequence_47722,75.0,0.0705412809968674,1-27-15-15-54-5
45,sequence_47787,5.0,sequence_47799,24.0,0.0558924679090622,1-3-5-5-106-2
53,sequence_47787,5.0,sequence_47758,22.0,0.0485154391037627,0-17-16-16-119-8
93,sequence_47787,5.0,sequence_47761,120.0,0.0623461993246455,1-5-19-19-5-14
106,sequence_47787,5.0,sequence_47665,50.0,0.0598763517783573,0-22-7-7-62-11
63,sequence_47787,5.0,sequence_47749,81.0,0.0391302363821796,1-18-1-1-57-8
140,sequence_47787,5.0,sequence_47728,12.0,0.018283935701345,0-12-11-11-87-0
43,sequence_47787,5.0,sequence_47804,23.0,0.0543459391284037,1-3-5-5-135-2
98,sequence_47787,5.0,sequence_47693,64.0,0.0722130282673126,1-15-2-2-59-14
17,sequence_47787,5.0,sequence_47778,26.0,0.0453160622814766,1-21-13-13-50-9
48,sequence_47787,5.0,sequence_47671,36.0,0.0560852727304216,0-1-26-26-85-11
96,sequence_47787,5.0,sequence_47699,62.0,0.0685123255007852,1-14-24-24-105-4
13,sequence_47787,5.0,sequence_47679,44.0,0.0501780181716937,1-4-9-9-6-1
52,sequence_47787,5.0,sequence_47730,35.0,0.0455446875979053,0-17-16-16-136-12
76,sequence_47787,5.0,sequence_47691,40.0,0.0621983581105315,0-16-8-8-108-3
139,sequence_47787,5.0,sequence_47794,18.0,0.0513128272152276,0-23-27-27-151-16
67,sequence_47787,5.0,sequence_47774,21.0,0.0445098511198265,1-10-6-6-111-9
97,sequence_47787,5.0,sequence_47687,92.0,0.0693497255261914,1-0-2-2-120-4
51,sequence_47787,5.0,sequence_47775,23.0,0.0439040929806799,0-6-4-4-134-6
20,sequence_47787,5.0,sequence_47803,12.0,0.0532908377222886,1-3-5-5-139-2
1,sequence_47787,5.0,sequence_47789,10.0,0.0402904857262536,1-10-6-6-100-9
10,sequence_47787,5.0,sequence_47795,7.0,0.0486090471342197,0-24-17-17-130-15
125,sequence_47787,5.0,sequence_47720,80.0,0.071768936466264,1-25-23-23-52-14
84,sequence_47787,5.0,sequence_47709,119.0,0.073908877102439,1-15-2-2-91-14
121,sequence_47787,5.0,sequence_47742,108.0,0.0510197953634862,0-20-18-18-74-14
56,sequence_47787,5.0,sequence_47751,34.0,0.0374451082838293,0-8-3-3-122-13
118,sequence_47787,5.0,sequence_47754,70.0,0.0406088957551104,0-8-3-3-110-13
9,sequence_47787,5.0,sequence_47772,12.0,0.0171109237188167,0-12-11-11-86-0
109,sequence_47787,5.0,sequence_47726,120.0,0.0469087120812169,0-6-4-4-149-6
62,sequence_47787,5.0,sequence_47748,79.0,0.0414083060451451,1-18-1-1-72-8
88,sequence_47787,5.0,sequence_47707,79.0,0.0637490250908135,1-15-12-12-48-14
92,sequence_47787,5.0,sequence_47812,121.0,0.0505532216815009,1-21-13-13-22-9
8,sequence_47787,5.0,sequence_47782,17.0,0.0194996821926161,0-12-28-28-64-0
61,sequence_47787,5.0,sequence_47747,72.0,0.0397903419130019,1-13-0-0-35-7
86,sequence_47787,5.0,sequence_47692,87.5,0.0685456506171667,1-0-2-2-104-4
30,sequence_47787,5.0,sequence_47681,44.0,0.0538667719616355,0-19-14-14-25-10
91,sequence_47787,5.0,sequence_47767,105.0,0.0592442952674888,1-5-19-19-8-14
123,sequence_47787,5.0,sequence_47718,81.0,0.0688326494565969,1-25-23-23-53-5
146,sequence_47787,5.0,sequence_47809,10.0,0.0303197791159738,0-7-21-21-97-16
95,sequence_47787,5.0,sequence_47763,122.0,0.0487458669672641,1-21-13-13-31-9
18,sequence_47787,5.0,sequence_47780,23.0,0.0457101276388164,1-21-13-13-51-9
42,sequence_47787,5.0,sequence_47807,42.0,0.0563234494430561,1-3-5-5-92-9
50,sequence_47787,5.0,sequence_47756,37.0,0.0471093566735707,0-6-4-4-131-6
64,sequence_47787,5.0,sequence_47744,69.0,0.0405037314896826,1-13-0-0-30-7
65,sequence_47787,5.0,sequence_47721,40.0,0.0687355303300162,1-27-15-15-63-5
29,sequence_47787,5.0,sequence_47771,18.0,0.0337844428822029,0-2-28-28-55-8
25,sequence_47787,5.0,sequence_47750,25.0,0.0290304960442478,1-26-3-3-82-7
135,sequence_47787,5.0,sequence_47793,16.0,0.029729645025496,0-7-21-21-113-16
117,sequence_47787,5.0,sequence_47746,94.0,0.0516484667504909,0-13-0-0-42-7
22,sequence_47787,5.0,sequence_47757,36.0,0.031632690638971,0-18-1-1-67-8
138,sequence_47787,5.0,sequence_47802,4.0,0.0462184076948212,0-24-17-17-141-15
108,sequence_47787,5.0,sequence_47667,86.0,0.0619844509545291,1-25-23-23-93-5
79,sequence_47787,5.0,sequence_47675,57.0,0.0540137547304896,0-4-9-9-24-14
150,sequence_47787,5.0,sequence_47736,19.0,0.0189622259241034,0-12-11-11-76-0
0,sequence_47787,5.0,sequence_47684,23.0,0.0453557445163022,0-26-22-22-34-1
103,sequence_47787,5.0,sequence_47669,32.0,0.0650744461318179,0-16-8-8-127-3
73,sequence_47787,5.0,sequence_47672,76.0,0.0540283665690717,0-19-14-14-21-10
66,sequence_47787,5.0,sequence_47759,36.0,0.0451100247910642,0-20-18-18-125-5
100,sequence_47787,5.0,sequence_47712,49.0,0.0570269152061645,1-3-5-5-137-2
87,sequence_47787,5.0,sequence_47703,95.0,0.0613813536902712,1-5-12-12-13-14
119,sequence_47787,5.0,sequence_47753,74.0,0.048251781212394,0-8-3-3-84-13
38,sequence_47787,5.0,sequence_47678,37.0,0.0580885966929399,0-27-15-15-83-5
32,sequence_47787,5.0,sequence_47680,73.0,0.0505951418877886,1-4-9-9-4-1
80,sequence_47787,5.0,sequence_47698,56.0,0.063469901554837,0-16-8-8-109-3
132,sequence_47787,5.0,sequence_47711,57.0,0.0491721484062792,1-20-18-18-80-9
6,sequence_47787,5.0,sequence_47784,21.0,0.0222263051917813,0-12-28-28-70-0
12,sequence_47787,5.0,sequence_47685,24.0,0.0491583440931898,0-19-7-7-60-10
15,sequence_47787,5.0,sequence_47710,43.0,0.0607294743609091,0-9-10-10-115-3
33,sequence_47787,5.0,sequence_47673,65.5,0.0519612844153304,1-4-9-9-15-1
124,sequence_47787,5.0,sequence_47717,66.0,0.0745049854643196,1-15-12-12-20-14
122,sequence_47787,5.0,sequence_47715,101.0,0.071975410849625,1-15-12-12-29-14
142,sequence_47787,5.0,sequence_47792,12.0,0.0298474611015677,0-7-21-21-103-16
31,sequence_47787,5.0,sequence_47696,47.0,0.0610236377706803,0-16-8-8-121-3
78,sequence_47787,5.0,sequence_47706,77.0,0.0535284620542305,1-4-9-9-18-1
149,sequence_47787,5.0,sequence_47766,4.19,0.0440399343692444,0-26-22-22-14-1
74,sequence_47787,5.0,sequence_47705,71.0,0.0550510866002992,0-19-14-14-11-10
77,sequence_47787,5.0,sequence_47701,63.0,0.0511741675918136,1-4-9-9-1-1
39,sequence_47787,5.0,sequence_47682,53.0,0.0603266385216246,1-15-12-12-23-14
44,sequence_47787,5.0,sequence_47800,20.0,0.0547464661968,1-3-5-5-116-2
3,sequence_47787,5.0,sequence_47781,12.0,0.0174820726569326,0-2-25-25-33-0
14,sequence_47787,5.0,sequence_47695,52.0,0.0583547542573325,1-9-10-10-81-3
11,sequence_47787,5.0,sequence_47776,9.0,0.0039919296272812,0-12-11-11-69-0
16,sequence_47787,5.0,sequence_47686,22.0,0.0559635746955105,1-27-15-15-56-5
